File name,Word,Transcribed,CER (Character Error Rate),CER Score
a01_artist.wav,artist, Artist.,0.2857142857142857,4
a01_barn.wav,barn, Barn?,0.4,3
a01_bart.wav,bart, Bæsj?,1.0,4
a01_bjoern.wav,bjørn, Mian...,1.0,3
a01_blaa.wav,blå, Blad.,0.8,4
a01_blad.wav,blad, Bratt.,0.8333333333333334,3
a01_bleie.wav,bleie, Hvor er jeg?,0.8333333333333334,3
a01_blokk.wav,blokk, Blakki.,0.5714285714285714,3
a01_blomst.wav,blomst, Vamps.,0.8333333333333334,2
a01_blyant.wav,blyant, Blian?,0.5,3
a01_boerste.wav,børste, Hvis det.,0.7777777777777778,3
a01_briller.wav,briller, Biler.,0.6666666666666666,2
a01_bro.wav,bro, Blod.,0.8,3
a01_broed.wav,brød, B?,2.0,2
a01_bror.wav,bror, Blir du?,0.875,3
a01_brun.wav,brun, Du igjen?,0.8888888888888888,2
a01_bryter.wav,bryter, Britin.,0.7142857142857143,2
a01_buss.wav,buss, Diss?,0.6,5
a01_by.wav,by, Vi?,1.0,3
a01_bygge.wav,bygge, Begge?,0.5,2
a01_doer.wav,dør, Det?,1.0,2
a01_drikke.wav,drikke, Tørke?,0.8333333333333334,2
a01_drops.wav,drops, Pops.,0.6,2
a01_drue.wav,drue, Tauet?,0.6666666666666666,2
a01_dykke.wav,dykke, Bikke.,0.5,4
a01_dyne.wav,dyne, Din?,0.75,3
a01_ekorn.wav,ekorn, Ekorn.,0.3333333333333333,5
a01_enhjoerning.wav,enhjørning, En hjørning.,0.25,4
a01_erter.wav,erter, Er det...?,0.8,3
a01_fjorten.wav,fjorten, Høy hjerte.,0.6363636363636364,3
a01_flagg.wav,flagg, Takk.,1.0,2
a01_flakse.wav,flakse, Føkser.,0.7142857142857143,3
a01_flaske.wav,flaske, Plaske.,0.2857142857142857,4
a01_flette.wav,flette, Hete?,0.8,3
a01_flue.wav,flue, Flire.,0.6666666666666666,4
a01_fly.wav,fly, Fly.,0.5,2
a01_fort.wav,fort, Fort.,0.4,4
a01_fortau.wav,fortau, Hørte den?,0.8,2
a01_fortid.wav,fortid, Fotitt.,0.7142857142857143,2
a01_frakk.wav,frakk, Svekki.,0.7142857142857143,2
a01_fregner.wav,fregner, Høyre...,0.875,2
a01_froe.wav,frø, P.,1.5,3
a01_frukt.wav,frukt, Pest.,1.0,1
a01_fugl.wav,fugl, Fyr?,1.0,2
a01_garn.wav,garn, Garen.,0.5,4
a01_gartner.wav,gartner, Godt nytt.,0.8,2
a01_glad.wav,glad, Hvor er han?,0.9166666666666666,3
a01_glass.wav,glass, Greit.,1.0,4
a01_glitter.wav,glitter, Og Gitte?,0.4444444444444444,2
a01_gloer.wav,glør, Kle.,0.75,2
a01_glorie.wav,glorie, Klorer du?,0.7,2
a01_graa.wav,grå, Ku?,1.0,1
a01_grave.wav,grave, Ja.,1.3333333333333333,2
a01_gris.wav,gris, Og gris.,0.5,3
a01_groenn.wav,grønn, Det?,1.25,3
a01_gul.wav,gul, Grønn?,1.0,3
a01_gutt.wav,gutt, Gutt?,0.4,5
a01_hjerne.wav,hjerne, Jernet.,0.5714285714285714,3
a01_hjerte.wav,hjerte, Gjette.,0.42857142857142855,4
a01_hjoerne.wav,hjørne, Gjør den det?,0.6153846153846154,4
a01_hjort.wav,hjort, Juks.,1.0,4
a01_horn.wav,horn, Orn.,0.75,3
a01_hund.wav,hund, Hinn.,0.8,3
a01_hus.wav,hus, Hysj.,0.8,5
a01_huske.wav,huske, Huske?,0.3333333333333333,2
a01_hylle.wav,hylle, Hilje.,0.6666666666666666,3
a01_hytte.wav,hytte, Hitte?,0.5,3
a01_internett.wav,internett, Ikke?,1.6,3
a01_jern.wav,jern, Jørn.,0.6,2
a01_jus.wav,jus, Johs?,0.8,3
a01_karneval.wav,karneval, Karlmel?,0.75,3
a01_kart.wav,kart, Godt?,0.8,2
a01_kikkert.wav,kikkert, Sikkis.,0.5714285714285714,2
a01_kjerne.wav,kjerne, Sørene?,0.7142857142857143,3
a01_klappe.wav,klappe, Kloppe.,0.42857142857142855,3
a01_klem.wav,klem, Ble...,0.6666666666666666,4
a01_klo.wav,klo, Flo?,0.5,5
a01_koe.wav,kø, OK.,1.0,5
a01_koffert.wav,koffert, Gopus.,1.0,3
a01_korn.wav,korn, Korn?,0.4,5
a01_kort.wav,kort, Guts.,1.0,1
a01_krabbe.wav,krabbe, Tøpe.,1.2,2
a01_krakk.wav,krakk, Køkki.,0.8333333333333334,3
a01_kran.wav,kran, Hæ?,1.3333333333333333,3
a01_krone.wav,krone, Julen.,0.8333333333333334,3
a01_kropp.wav,kropp, Kva?,1.25,2
a01_krykke.wav,krykke, Krikke.,0.42857142857142855,3
a01_ku.wav,ku, Ok.,0.6666666666666666,4
a01_kurv.wav,kurv, Du?,1.0,3
a01_kvart.wav,kvart, Akkurat.,0.625,1
a01_kvern.wav,kvern, Takk.,1.0,4
a01_loepe.wav,løpe, Løpe.,0.4,5
a01_loeve.wav,løve, Ja?,1.3333333333333333,1
a01_lue.wav,lue, Lue.,0.5,5
a01_lyn.wav,lyn, Lim.,1.0,4
a01_lys.wav,lys, Lys.,0.5,4
a01_lytte.wav,lytte, Ligge.,0.8333333333333334,3
a01_munn.wav,munn, Mjørn.,0.8333333333333334,1
a01_mus.wav,mus, Nis?,0.75,3
a01_noekkel.wav,nøkkel, Nøkkel.,0.2857142857142857,4
a01_oedelagt.wav,ødelagt," Ja, adle.",0.8888888888888888,2
a01_oere.wav,øre, Ere.,0.5,2
a01_oern.wav,ørn, Er den...?,0.8,4
a01_planke.wav,planke," Ja, k-e?",0.75,2
a01_plante.wav,plante, Plantre.,0.375,3
a01_plaster.wav,plaster, Blås i det.,0.7272727272727273,2
a01_pluss.wav,pluss, Please?,0.7142857142857143,5
a01_plystre.wav,plystre, Prøv.,1.4,2
a01_port.wav,port, Fot.,0.75,4
a01_premie.wav,premie, Tror jeg det.,0.7692307692307693,2
a01_prins.wav,prins, Prins.,0.3333333333333333,3
a01_pute.wav,pute, Pete.,0.6,4
a01_roed.wav,rød, Bø.,0.6666666666666666,3
a01_rund.wav,rund, Hva da?,0.8571428571428571,1
a01_sjakk.wav,sjakk, Shaggi.,0.8571428571428571,3
a01_sjiraff.wav,sjiraff, Se opp.,1.0,4
a01_sjoe.wav,sjø, K.,1.5,4
a01_sju.wav,sju, Hm.,1.0,3
a01_ski.wav,ski, Ski.,0.5,5
a01_skilpadde.wav,skilpadde, Sildpel.,0.875,2
a01_skinke.wav,skinke, Sinke...,0.625,3
a01_skip.wav,skip, Svev.,1.0,2
a01_skitten.wav,skitten, Sittel.,0.5714285714285714,4
a01_skive.wav,skive, Si det.,0.8571428571428571,4
a01_skjaere.wav,skjære, Ser du?,1.0,2
a01_skjema.wav,skjema, Sema.,0.8,3
a01_skjerf.wav,skjerf, Se opp.,1.0,2
a01_skjerm.wav,skjerm, Selv.,1.2,3
a01_skjoert.wav,skjørt, Kjeks.,1.0,3
a01_skjorte.wav,skjorte, Sorte.,0.6666666666666666,5
a01_skoeyter.wav,skøyter, Skjegget.,0.7777777777777778,3
a01_skulder.wav,skulder, Skulle det?,0.5454545454545454,3
a01_sky.wav,sky, Ski.,0.75,3
a01_smart.wav,smart, Smooths.,0.75,2
a01_smerte.wav,smerte, Smatte?,0.5714285714285714,3
a01_smoer.wav,smør, Snø...,0.8333333333333334,3
