id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,2,tårn,0.6666666666666666,køen,0.75,køen,0.75,a01_taarn.wav,nb-whisper-tiny
a01,3,barn,0.3333333333333333,barn?,0.25,barn,0.0,a01_barn.wav,nb-whisper-tiny
a01,4,klem,0.25,pré,1.0,pré,1.0,a01_klem.wav,nb-whisper-tiny
a01,2,kart,0.6666666666666666,lenge,1.25,lenge,1.25,a01_kart.wav,nb-whisper-tiny
a01,1,rund,1.0,bø,1.0,bø,1.0,a01_rund.wav,nb-whisper-tiny
a01,2,krabbe,0.8,køpe,0.6666666666666666,køpe,0.6666666666666666,a01_krabbe.wav,nb-whisper-tiny
a01,3,by,1.0,meg!,2.0,meg,1.5,a01_by.wav,nb-whisper-tiny
a01,2,vindu,0.4,diggu!,0.8,diggu,0.6,a01_vindu.wav,nb-whisper-tiny
a01,2,briller,0.3333333333333333,billig,0.42857142857142855,billig,0.42857142857142855,a01_briller.wav,nb-whisper-tiny
a01,5,skjorte,0.0,sorte?,0.42857142857142855,sorte,0.2857142857142857,a01_skjorte.wav,nb-whisper-tiny
a01,3,terning,0.2,terning,0.0,terning,0.0,a01_terning.wav,nb-whisper-tiny
a01,4,hjørne,0.0,bjørnø,0.3333333333333333,bjørnø,0.3333333333333333,a01_hjoerne.wav,nb-whisper-tiny
a01,4,ugle,0.25,ydelig,1.25,ydelig,1.25,a01_ugle.wav,nb-whisper-tiny
a01,4,garn,0.0,garn?,0.25,garn,0.0,a01_garn.wav,nb-whisper-tiny
a01,3,skjerm,0.5,så,0.8333333333333334,så,0.8333333333333334,a01_skjerm.wav,nb-whisper-tiny
a01,5,kø,0.0,hva?,2.0,hva,1.5,a01_koe.wav,nb-whisper-tiny
a01,3,trapp,0.25,klipp,0.6,klipp,0.6,a01_trapp.wav,nb-whisper-tiny
a01,3,kjerne,0.75,kjære,0.3333333333333333,kjære,0.3333333333333333,a01_kjerne.wav,nb-whisper-tiny
a01,3,blyant,0.5,bian?,0.5,bian,0.5,a01_blyant.wav,nb-whisper-tiny
a01,3,grønn,0.5,det,1.0,det,1.0,a01_groenn.wav,nb-whisper-tiny
a01,5,pluss,0.0,fy søren!,1.6,fy søren,1.4,a01_pluss.wav,nb-whisper-tiny
a01,3,internett,0.2857142857142857,idiot,0.7777777777777778,idiot,0.7777777777777778,a01_internett.wav,nb-whisper-tiny
a01,4,lys,0.0,lys,0.0,lys,0.0,a01_lys.wav,nb-whisper-tiny
a01,1,tjern,1.0,sang,1.0,sang,1.0,a01_tjern.wav,nb-whisper-tiny
a01,3,sky,0.5,si,0.6666666666666666,si,0.6666666666666666,a01_sky.wav,nb-whisper-tiny
a01,5,klo,0.0,plo,0.3333333333333333,plo,0.3333333333333333,a01_klo.wav,nb-whisper-tiny
a01,3,svart,0.25,svett,0.4,svett,0.4,a01_svart.wav,nb-whisper-tiny
a01,2,brød,0.6666666666666666,b,0.75,b,0.75,a01_broed.wav,nb-whisper-tiny
a01,3,skulder,0.14285714285714285,skulder,0.0,skulder,0.0,a01_skulder.wav,nb-whisper-tiny
a01,3,bleie,0.25,hva er jeg?,1.8,hva er jeg,1.6,a01_bleie.wav,nb-whisper-tiny
a01,3,snø,0.3333333333333333,snø,0.0,snø,0.0,a01_snoe.wav,nb-whisper-tiny
a01,1,frukt,0.8,pusse,1.0,pusse,1.0,a01_frukt.wav,nb-whisper-tiny
a01,5,hus,0.0,hysj,0.6666666666666666,hysj,0.6666666666666666,a01_hus.wav,nb-whisper-tiny
a01,3,bro,0.6666666666666666,mo?,1.0,mo,0.6666666666666666,a01_bro.wav,nb-whisper-tiny
a01,2,øre,0.6666666666666666,er det?,1.6666666666666667,er det,1.3333333333333333,a01_oere.wav,nb-whisper-tiny
a01,4,nøkkel,0.2,løkki,0.5,løkki,0.5,a01_noekkel.wav,nb-whisper-tiny
a01,5,løpe,0.0,løpe,0.0,løpe,0.0,a01_loepe.wav,nb-whisper-tiny
a01,2,tre,0.6666666666666666,thea?,1.0,thea,0.6666666666666666,a01_tre.wav,nb-whisper-tiny
a01,3,kurv,0.25,hva...?,1.75,hva,1.0,a01_kurv.wav,nb-whisper-tiny
a01,2,glorie,0.3333333333333333,tror det,0.8333333333333334,tror det,0.8333333333333334,a01_glorie.wav,nb-whisper-tiny
a01,3,sølv,0.3333333333333333,hva er det?,2.75,hva er det,2.5,a01_soelv.wav,nb-whisper-tiny
a01,3,hund,0.3333333333333333,fin,0.75,fin,0.75,a01_hund.wav,nb-whisper-tiny
a01,2,plaster,0.42857142857142855,plaster,0.0,plaster,0.0,a01_plaster.wav,nb-whisper-tiny
a01,3,start,0.25,stelt,0.4,stelt,0.4,a01_start.wav,nb-whisper-tiny
a01,1,kvart,0.75,kålete,0.8,kålete,0.8,a01_kvart.wav,nb-whisper-tiny
a01,2,drue,0.5,tauet,0.75,tauet,0.75,a01_drue.wav,nb-whisper-tiny
a01,2,sport,0.75,spots,0.4,spots,0.4,a01_sport.wav,nb-whisper-tiny
a01,3,skjørt,0.6666666666666666,kjøtt,0.3333333333333333,kjøtt,0.3333333333333333,a01_skjoert.wav,nb-whisper-tiny
a01,2,huske,0.4,husker jeg?,1.2,husker jeg,1.0,a01_huske.wav,nb-whisper-tiny
a01,3,krone,0.2,jord,0.8,jord,0.8,a01_krone.wav,nb-whisper-tiny
a01,5,buss,0.0,disse,0.75,disse,0.75,a01_buss.wav,nb-whisper-tiny
a01,4,flue,0.25,klue,0.25,klue,0.25,a01_flue.wav,nb-whisper-tiny
a01,2,bryter,0.5,bøker,0.5,bøker,0.5,a01_bryter.wav,nb-whisper-tiny
a01,4,fort,0.3333333333333333,pott,0.5,pott,0.5,a01_fort.wav,nb-whisper-tiny
a01,4,lyn,0.0,linn,0.6666666666666666,linn,0.6666666666666666,a01_lyn.wav,nb-whisper-tiny
a01,3,hytte,0.25,hitte,0.2,hitte,0.2,a01_hytte.wav,nb-whisper-tiny
a01,3,sjakk,0.3333333333333333,søtt,0.8,søtt,0.8,a01_sjakk.wav,nb-whisper-tiny
a01,2,skilpadde,0.5714285714285714,kjipt,0.7777777777777778,kjipt,0.7777777777777778,a01_skilpadde.wav,nb-whisper-tiny
a01,5,korn,0.0,korn,0.0,korn,0.0,a01_korn.wav,nb-whisper-tiny
a01,2,skjære,0.75,søren,0.6666666666666666,søren,0.6666666666666666,a01_skjaere.wav,nb-whisper-tiny
a01,4,skitten,0.25,sitt den,0.42857142857142855,sitt den,0.42857142857142855,a01_skitten.wav,nb-whisper-tiny
a01,2,jern,0.6666666666666666,jan?,0.75,jan,0.5,a01_jern.wav,nb-whisper-tiny
a01,3,smør,0.5,snø,0.5,snø,0.5,a01_smoer.wav,nb-whisper-tiny
a01,4,hjort,0.3333333333333333,gjort,0.2,gjort,0.2,a01_hjort.wav,nb-whisper-tiny
a01,2,turn,0.6666666666666666,king,1.0,king,1.0,a01_turn.wav,nb-whisper-tiny
a01,2,plystre,0.42857142857142855,pulte,0.5714285714285714,pulte,0.5714285714285714,a01_plystre.wav,nb-whisper-tiny
a01,3,blokk,0.5,blakki,0.4,blakki,0.4,a01_blokk.wav,nb-whisper-tiny
a01,2,dør,0.6666666666666666,du?,0.6666666666666666,du,0.6666666666666666,a01_doer.wav,nb-whisper-tiny
a01,4,skive,0.0,si det,0.8,si det,0.8,a01_skive.wav,nb-whisper-tiny
a01,2,fortau,0.75,hørte jeg?,1.3333333333333333,hørte jeg,1.1666666666666667,a01_fortau.wav,nb-whisper-tiny
a01,4,sjiraff,0.2,skjea?,0.7142857142857143,skjea,0.7142857142857143,a01_sjiraff.wav,nb-whisper-tiny
a01,3,dyne,0.25,din,0.5,din,0.5,a01_dyne.wav,nb-whisper-tiny
a01,4,bart,0.3333333333333333,bæsj,0.75,bæsj,0.75,a01_bart.wav,nb-whisper-tiny
a01,3,bror,0.5,men jo,1.5,men jo,1.5,a01_bror.wav,nb-whisper-tiny
a01,1,løve,1.0,ja,1.0,ja,1.0,a01_loeve.wav,nb-whisper-tiny
a01,3,gris,0.5,og gris,0.75,og gris,0.75,a01_gris.wav,nb-whisper-tiny
a01,1,kort,0.6666666666666666,godt,0.5,godt,0.5,a01_kort.wav,nb-whisper-tiny
a01,3,flakse,0.16666666666666666,føksel,0.5,føksel,0.5,a01_flakse.wav,nb-whisper-tiny
a01,3,sju,1.0,hun...?,2.3333333333333335,hun,1.0,a01_sju.wav,nb-whisper-tiny
a01,5,ski,0.0,hun...?,2.3333333333333335,hun,1.0,a01_ski.wav,nb-whisper-tiny
a01,4,sjø,0.5,kje,0.6666666666666666,kje,0.6666666666666666,a01_sjoe.wav,nb-whisper-tiny
a01,3,jus,0.3333333333333333,johs,0.6666666666666666,johs,0.6666666666666666,a01_jus.wav,nb-whisper-tiny
a01,2,skjerf,0.75,søk!,0.8333333333333334,søk,0.8333333333333334,a01_skjerf.wav,nb-whisper-tiny
a01,4,kvern,0.0,til dem,1.4,til dem,1.4,a01_kvern.wav,nb-whisper-tiny
a01,3,skjema,0.25,se meg,0.8333333333333334,se meg,0.8333333333333334,a01_skjema.wav,nb-whisper-tiny
a01,2,frakk,0.5,fuck!,0.6,fuck,0.6,a01_frakk.wav,nb-whisper-tiny
a01,2,flagg,0.5,takk,0.8,takk,0.8,a01_flagg.wav,nb-whisper-tiny
a01,3,mus,0.3333333333333333,nils,1.0,nils,1.0,a01_mus.wav,nb-whisper-tiny
a01,3,rød,0.5,b,1.0,b,1.0,a01_roed.wav,nb-whisper-tiny
a01,3,lytte,0.25,likte,0.4,likte,0.4,a01_lytte.wav,nb-whisper-tiny
a01,3,søppel,0.0,søppel?,0.16666666666666666,søppel,0.0,a01_soeppel.wav,nb-whisper-tiny
a01,3,plante,0.16666666666666666,plan tre,0.3333333333333333,plan tre,0.3333333333333333,a01_plante.wav,nb-whisper-tiny
a01,2,bygge,0.5,begge,0.2,begge,0.2,a01_bygge.wav,nb-whisper-tiny
a01,3,krykke,0.2,krigge,0.5,krigge,0.5,a01_krykke.wav,nb-whisper-tiny
a01,2,kikkert,0.4,skikkels!,0.5714285714285714,skikkels,0.42857142857142855,a01_kikkert.wav,nb-whisper-tiny
a01,4,svømme,0.0,spennende,1.1666666666666667,spennende,1.1666666666666667,a01_svoemme.wav,nb-whisper-tiny
a01,2,grave,0.4,ja,0.8,ja,0.8,a01_grave.wav,nb-whisper-tiny
a01,5,gutt,0.0,gutt,0.0,gutt,0.0,a01_gutt.wav,nb-whisper-tiny
a01,3,søt,0.3333333333333333,kjære,1.6666666666666667,kjære,1.6666666666666667,a01_soet.wav,nb-whisper-tiny
a01,2,gartner,0.8333333333333334,godt ned,0.5714285714285714,godt ned,0.5714285714285714,a01_gartner.wav,nb-whisper-tiny
a01,4,dykke,0.0,begge?,1.0,begge,0.8,a01_dykke.wav,nb-whisper-tiny
a01,3,søle,0.25,kjøre,0.75,kjøre,0.75,a01_soele.wav,nb-whisper-tiny
a01,3,glad,0.6666666666666666,hvor er jeg?,3.0,hvor er jeg,2.75,a01_glad.wav,nb-whisper-tiny
a01,3,ørn,0.5,inn,0.6666666666666666,inn,0.6666666666666666,a01_oern.wav,nb-whisper-tiny
a01,4,enhjørning,0.0,i bryllupet,1.1,i bryllupet,1.1,a01_enhjoerning.wav,nb-whisper-tiny
a01,2,troll,0.75,to,0.6,to,0.6,a01_troll.wav,nb-whisper-tiny
a01,2,fortid,0.6,fort dit,0.5,fort dit,0.5,a01_fortid.wav,nb-whisper-tiny
a01,2,skip,0.6666666666666666,sorry,1.0,sorry,1.0,a01_skip.wav,nb-whisper-tiny
a01,3,gul,0.3333333333333333,g?,0.6666666666666666,g,0.6666666666666666,a01_gul.wav,nb-whisper-tiny
a01,3,koffert,0.2,kompis,0.7142857142857143,kompis,0.7142857142857143,a01_koffert.wav,nb-whisper-tiny
a01,3,prins,0.2,takk,1.0,takk,1.0,a01_prins.wav,nb-whisper-tiny
a01,2,snørr,0.75,snø,0.4,snø,0.4,a01_snoerr.wav,nb-whisper-tiny
a01,3,trylle,0.2,prøye,0.6666666666666666,prøye,0.6666666666666666,a01_trylle.wav,nb-whisper-tiny
a01,2,fregner,0.5,før ned,0.5714285714285714,før ned,0.5714285714285714,a01_fregner.wav,nb-whisper-tiny
a01,3,fjorten,0.4,høyere den,1.0,høyere den,1.0,a01_fjorten.wav,nb-whisper-tiny
a01,3,skinke,0.2,kinke,0.16666666666666666,kinke,0.16666666666666666,a01_skinke.wav,nb-whisper-tiny
a01,4,port,0.3333333333333333,fot,0.5,fot,0.5,a01_port.wav,nb-whisper-tiny
a01,3,kran,0.25,hva ja?,1.5,hva ja,1.25,a01_kran.wav,nb-whisper-tiny
a01,2,drikke,0.6,tørke,0.6666666666666666,tørke,0.6666666666666666,a01_drikke.wav,nb-whisper-tiny
a01,2,fly,0.6666666666666666,please,1.6666666666666667,please,1.6666666666666667,a01_fly.wav,nb-whisper-tiny
a01,3,krakk,0.5,køkki,0.6,køkki,0.6,a01_krakk.wav,nb-whisper-tiny
a01,4,syk,0.3333333333333333,ski,0.6666666666666666,ski,0.6666666666666666,a01_syk.wav,nb-whisper-tiny
a01,3,smykke,0.2,sminke,0.3333333333333333,sminke,0.3333333333333333,a01_smykke.wav,nb-whisper-tiny
a01,4,flaske,0.0,fleske,0.16666666666666666,fleske,0.16666666666666666,a01_flaske.wav,nb-whisper-tiny
a01,3,stjerne,0.3333333333333333,stjerne,0.0,stjerne,0.0,a01_stjerne.wav,nb-whisper-tiny
a01,5,torne,0.0,tone,0.2,tone,0.2,a01_torne.wav,nb-whisper-tiny
a01,3,frø,0.3333333333333333,fem,0.6666666666666666,fem,0.6666666666666666,a01_froe.wav,nb-whisper-tiny
a01,3,blad,0.5,bra,0.5,bra,0.5,a01_blad.wav,nb-whisper-tiny
a01,3,horn,0.3333333333333333,orn,0.25,orn,0.25,a01_horn.wav,nb-whisper-tiny
a01,4,pute,0.0,pyte,0.25,pyte,0.25,a01_pute.wav,nb-whisper-tiny
a01,4,glass,0.25,gress!,0.6,gress,0.4,a01_glass.wav,nb-whisper-tiny
a01,2,brun,0.5,det igjen?,2.25,det igjen,2.0,a01_brun.wav,nb-whisper-tiny
a01,2,glør,0.75,kle,0.75,kle,0.75,a01_gloer.wav,nb-whisper-tiny
a01,3,bjørn,0.5,mia?,1.0,mia,1.0,a01_bjoern.wav,nb-whisper-tiny
a01,3,børste,0.2,moske,0.6666666666666666,moske,0.6666666666666666,a01_boerste.wav,nb-whisper-tiny
a01,3,hylle,0.25,hilje,0.4,hilje,0.4,a01_hylle.wav,nb-whisper-tiny
a01,4,lue,0.0,lue,0.0,lue,0.0,a01_lue.wav,nb-whisper-tiny
