id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,4,skive,0.0,si det,0.8,si det,0.8,a01_skive.wav,nb-whisper-base-verbatim
a01,3,by,1.0,vi,1.0,vi,1.0,a01_by.wav,nb-whisper-base-verbatim
a01,2,plystre,0.42857142857142855,Prilde,0.8571428571428571,prilde,0.7142857142857143,a01_plystre.wav,nb-whisper-base-verbatim
a01,2,dør,0.6666666666666666,det,0.6666666666666666,det,0.6666666666666666,a01_doer.wav,nb-whisper-base-verbatim
a01,3,grønn,0.5,det,1.0,det,1.0,a01_groenn.wav,nb-whisper-base-verbatim
a01,1,frukt,0.8,pess,1.0,pess,1.0,a01_frukt.wav,nb-whisper-base-verbatim
a01,3,smør,0.5,sne,0.75,sne,0.75,a01_smoer.wav,nb-whisper-base-verbatim
a01,2,fortau,0.75,Horten,0.5,horten,0.5,a01_fortau.wav,nb-whisper-base-verbatim
a01,1,rund,1.0,bø,1.0,bø,1.0,a01_rund.wav,nb-whisper-base-verbatim
a01,3,kjerne,0.75,Søreni,0.8333333333333334,søreni,0.8333333333333334,a01_kjerne.wav,nb-whisper-base-verbatim
a01,3,jus,0.3333333333333333,ljos,0.6666666666666666,ljos,0.6666666666666666,a01_jus.wav,nb-whisper-base-verbatim
a01,3,terning,0.2,Terning,0.14285714285714285,terning,0.0,a01_terning.wav,nb-whisper-base-verbatim
a01,1,kort,0.6666666666666666,gotsj,1.0,gotsj,1.0,a01_kort.wav,nb-whisper-base-verbatim
a01,3,skinke,0.2,synke,0.3333333333333333,synke,0.3333333333333333,a01_skinke.wav,nb-whisper-base-verbatim
a01,4,synge,0.0,synge,0.0,synge,0.0,a01_synge.wav,nb-whisper-base-verbatim
a01,1,løve,1.0,jev,0.75,jev,0.75,a01_loeve.wav,nb-whisper-base-verbatim
a01,5,løpe,0.0,løpe,0.0,løpe,0.0,a01_loepe.wav,nb-whisper-base-verbatim
a01,3,skjerm,0.5,sjau,0.6666666666666666,sjau,0.6666666666666666,a01_skjerm.wav,nb-whisper-base-verbatim
a01,3,internett,0.2857142857142857,idid,0.8888888888888888,idid,0.8888888888888888,a01_internett.wav,nb-whisper-base-verbatim
a01,3,skulder,0.14285714285714285,Skurden,0.42857142857142855,skurden,0.2857142857142857,a01_skulder.wav,nb-whisper-base-verbatim
a01,3,hjerne,0.25,jani,0.6666666666666666,jani,0.6666666666666666,a01_hjerne.wav,nb-whisper-base-verbatim
a01,4,hjørne,0.0,gjør det noe,1.1666666666666667,gjør det noe,1.1666666666666667,a01_hjoerne.wav,nb-whisper-base-verbatim
a01,1,kvart,0.75,kroat,0.6,kroat,0.6,a01_kvart.wav,nb-whisper-base-verbatim
a01,3,blyant,0.5,blian,0.3333333333333333,blian,0.3333333333333333,a01_blyant.wav,nb-whisper-base-verbatim
a01,4,hjort,0.3333333333333333,jokk,0.6,jokk,0.6,a01_hjort.wav,nb-whisper-base-verbatim
a01,3,bror,0.5,belljå,1.25,belljå,1.25,a01_bror.wav,nb-whisper-base-verbatim
a01,2,glitter,0.5,gitte,0.2857142857142857,gitte,0.2857142857142857,a01_glitter.wav,nb-whisper-base-verbatim
a01,3,stjerne,0.3333333333333333,stjerne,0.0,stjerne,0.0,a01_stjerne.wav,nb-whisper-base-verbatim
a01,2,tårn,0.6666666666666666,kern,0.5,kern,0.5,a01_taarn.wav,nb-whisper-base-verbatim
a01,4,skitten,0.25,Siggen,0.5714285714285714,siggen,0.42857142857142855,a01_skitten.wav,nb-whisper-base-verbatim
a01,4,kvern,0.0,kjang,0.8,kjang,0.8,a01_kvern.wav,nb-whisper-base-verbatim
a01,3,ørn,0.5,en,0.6666666666666666,en,0.6666666666666666,a01_oern.wav,nb-whisper-base-verbatim
a01,3,trapp,0.25,klepp,0.6,klepp,0.6,a01_trapp.wav,nb-whisper-base-verbatim
a01,5,kø,0.0,K,1.0,k,0.5,a01_koe.wav,nb-whisper-base-verbatim
a01,4,svømme,0.0,sveve,0.5,sveve,0.5,a01_svoemme.wav,nb-whisper-base-verbatim
a01,4,lys,0.0,lis,0.3333333333333333,lis,0.3333333333333333,a01_lys.wav,nb-whisper-base-verbatim
a01,1,planke,0.5,liankolie,0.8333333333333334,liankolie,0.8333333333333334,a01_planke.wav,nb-whisper-base-verbatim
a01,3,krone,0.2,hjulene,1.0,hjulene,1.0,a01_krone.wav,nb-whisper-base-verbatim
a01,3,sju,1.0,hiv,1.0,hiv,1.0,a01_sju.wav,nb-whisper-base-verbatim
a01,2,fly,0.6666666666666666,fly,0.0,fly,0.0,a01_fly.wav,nb-whisper-base-verbatim
a01,4,syk,0.3333333333333333,skik,0.6666666666666666,skik,0.6666666666666666,a01_syk.wav,nb-whisper-base-verbatim
a01,3,dyne,0.25,din,0.5,din,0.5,a01_dyne.wav,nb-whisper-base-verbatim
a01,3,kurv,0.25,hva,1.0,hva,1.0,a01_kurv.wav,nb-whisper-base-verbatim
a01,2,troll,0.75,do,0.8,do,0.8,a01_troll.wav,nb-whisper-base-verbatim
a01,2,kart,0.6666666666666666,godt,0.75,godt,0.75,a01_kart.wav,nb-whisper-base-verbatim
a01,3,gris,0.5,og gris,0.75,og gris,0.75,a01_gris.wav,nb-whisper-base-verbatim
a01,4,fort,0.3333333333333333,fort,0.0,fort,0.0,a01_fort.wav,nb-whisper-base-verbatim
a01,4,lyn,0.0,lim,0.6666666666666666,lim,0.6666666666666666,a01_lyn.wav,nb-whisper-base-verbatim
a01,2,skjære,0.75,søre,0.5,søre,0.5,a01_skjaere.wav,nb-whisper-base-verbatim
a01,4,flue,0.25,Plyde,0.75,plyde,0.75,a01_flue.wav,nb-whisper-base-verbatim
a01,3,bjørn,0.5,mian,0.8,mian,0.8,a01_bjoern.wav,nb-whisper-base-verbatim
a01,3,sky,0.5,ski,0.3333333333333333,ski,0.3333333333333333,a01_sky.wav,nb-whisper-base-verbatim
a01,4,flaske,0.0,flaske,0.0,flaske,0.0,a01_flaske.wav,nb-whisper-base-verbatim
a01,3,bro,0.6666666666666666,bo lo,1.0,bo lo,1.0,a01_bro.wav,nb-whisper-base-verbatim
a01,3,søle,0.25,søre,0.25,søre,0.25,a01_soele.wav,nb-whisper-base-verbatim
a01,3,hytte,0.25,Hitte?,0.6,hitte,0.2,a01_hytte.wav,nb-whisper-base-verbatim
a01,2,turn,0.6666666666666666,king,1.0,king,1.0,a01_turn.wav,nb-whisper-base-verbatim
a01,1,grå,0.6666666666666666,go,0.6666666666666666,go,0.6666666666666666,a01_graa.wav,nb-whisper-base-verbatim
a01,3,frø,0.3333333333333333,P,1.0,p,1.0,a01_froe.wav,nb-whisper-base-verbatim
a01,2,ødelagt,0.42857142857142855,ja til jeg,1.2857142857142858,ja til jeg,1.2857142857142858,a01_oedelagt.wav,nb-whisper-base-verbatim
a01,2,skilpadde,0.5714285714285714,silpelhet,0.5555555555555556,silpelhet,0.5555555555555556,a01_skilpadde.wav,nb-whisper-base-verbatim
