id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,2,blomst,0.5,vamps,0.8333333333333334,vamps,0.8333333333333334,a01_blomst.wav,nb-whisper-base
a01,3,gul,0.3333333333333333,grønn?,1.6666666666666667,grønn,1.3333333333333333,a01_gul.wav,nb-whisper-base
a01,2,tralle,0.4,tørre?,0.8333333333333334,tørre,0.6666666666666666,a01_tralle.wav,nb-whisper-base
a01,3,smerte,0.4,smatte?,0.5,smatte,0.3333333333333333,a01_smerte.wav,nb-whisper-base
a01,2,grave,0.4,ja,0.8,ja,0.8,a01_grave.wav,nb-whisper-base
a01,3,terning,0.2,terning,0.0,terning,0.0,a01_terning.wav,nb-whisper-base
a01,2,vindu,0.4,inge,0.6,inge,0.6,a01_vindu.wav,nb-whisper-base
a01,4,garn,0.0,garen,0.25,garen,0.25,a01_garn.wav,nb-whisper-base
a01,2,plystre,0.42857142857142855,prøv,0.8571428571428571,prøv,0.8571428571428571,a01_plystre.wav,nb-whisper-base
a01,3,koffert,0.2,gopus,0.8571428571428571,gopus,0.8571428571428571,a01_koffert.wav,nb-whisper-base
a01,3,mus,0.3333333333333333,nis?,1.0,nis,0.6666666666666666,a01_mus.wav,nb-whisper-base
a01,3,krakk,0.5,køkki,0.6,køkki,0.6,a01_krakk.wav,nb-whisper-base
a01,2,krabbe,0.8,tøpe,0.8333333333333334,tøpe,0.8333333333333334,a01_krabbe.wav,nb-whisper-base
a01,5,klo,0.0,flo?,0.6666666666666666,flo,0.3333333333333333,a01_klo.wav,nb-whisper-base
a01,2,skilpadde,0.5714285714285714,sildpel,0.5555555555555556,sildpel,0.5555555555555556,a01_skilpadde.wav,nb-whisper-base
a01,2,turn,0.6666666666666666,king?,1.25,king,1.0,a01_turn.wav,nb-whisper-base
a01,3,kurv,0.25,du?,0.75,du,0.75,a01_kurv.wav,nb-whisper-base
a01,4,sykkel,0.2,sykkel,0.0,sykkel,0.0,a01_sykkel.wav,nb-whisper-base
a01,3,hytte,0.25,hitte?,0.4,hitte,0.2,a01_hytte.wav,nb-whisper-base
a01,2,skjære,0.75,ser du?,1.0,ser du,0.8333333333333334,a01_skjaere.wav,nb-whisper-base
a01,5,ski,0.0,ski,0.0,ski,0.0,a01_ski.wav,nb-whisper-base
a01,5,pluss,0.0,please?,0.8,please,0.6,a01_pluss.wav,nb-whisper-base
a01,3,sju,1.0,hm,1.0,hm,1.0,a01_sju.wav,nb-whisper-base
a01,4,hjort,0.3333333333333333,juks,0.8,juks,0.8,a01_hjort.wav,nb-whisper-base
a01,5,buss,0.0,diss?,0.75,diss,0.5,a01_buss.wav,nb-whisper-base
a01,3,jus,0.3333333333333333,johs?,1.0,johs,0.6666666666666666,a01_jus.wav,nb-whisper-base
a01,2,drue,0.5,tauet?,1.0,tauet,0.75,a01_drue.wav,nb-whisper-base
a01,3,erter,0.25,er det...?,1.4,er det,0.6,a01_erter.wav,nb-whisper-base
a01,3,krone,0.2,julen,1.0,julen,1.0,a01_krone.wav,nb-whisper-base
a01,3,start,0.25,sterkt,0.4,sterkt,0.4,a01_start.wav,nb-whisper-base
