id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,4,artist,0.2, artist,0.0,artist,0.0,a01_artist.wav,nb-whisper-tiny-verbatim
a01,2,plystre,0.42857142857142855, pilte,0.8,pilte,0.5714285714285714,a01_plystre.wav,nb-whisper-tiny-verbatim
a01,4,port,0.3333333333333333, fot,0.6666666666666666,fot,0.5,a01_port.wav,nb-whisper-tiny-verbatim
a01,2,premie,0.5, jeg tror jeg,0.8333333333333334,jeg tror jeg,1.6666666666666667,a01_premie.wav,nb-whisper-tiny-verbatim
a01,3,prins,0.2, president,0.5555555555555556,president,1.0,a01_prins.wav,nb-whisper-tiny-verbatim
a01,4,pute,0.0, pyte,0.25,pyte,0.25,a01_pute.wav,nb-whisper-tiny-verbatim
a01,3,rød,0.5, det,1.0,det,1.0,a01_roed.wav,nb-whisper-tiny-verbatim
a01,1,rund,1.0, bøhlen,1.0,bøhlen,1.5,a01_rund.wav,nb-whisper-tiny-verbatim
a01,3,sjakk,0.3333333333333333, kjekke,0.5,kjekke,0.6,a01_sjakk.wav,nb-whisper-tiny-verbatim
a01,4,sjiraff,0.2, skjelja,0.8571428571428571,skjelja,0.8571428571428571,a01_sjiraff.wav,nb-whisper-tiny-verbatim
a01,4,sjø,0.5, skje,0.5,skje,0.6666666666666666,a01_sjoe.wav,nb-whisper-tiny-verbatim
a01,3,sju,1.0, ski,0.6666666666666666,ski,0.6666666666666666,a01_sju.wav,nb-whisper-tiny-verbatim
a01,5,ski,0.0, ski,0.0,ski,0.0,a01_ski.wav,nb-whisper-tiny-verbatim
a01,2,skilpadde,0.5714285714285714, sylpeli,0.8571428571428571,sylpeli,0.6666666666666666,a01_skilpadde.wav,nb-whisper-tiny-verbatim
a01,3,skinke,0.2, skinke,0.0,skinke,0.0,a01_skinke.wav,nb-whisper-tiny-verbatim
a01,2,skip,0.6666666666666666, shringe,0.7142857142857143,shringe,1.25,a01_skip.wav,nb-whisper-tiny-verbatim
a01,4,skitten,0.25, sigden,0.5,sigden,0.42857142857142855,a01_skitten.wav,nb-whisper-tiny-verbatim
a01,4,skive,0.0, skive,0.0,skive,0.0,a01_skive.wav,nb-whisper-tiny-verbatim
a01,5,pluss,0.0, frees,0.8,frees,0.8,a01_pluss.wav,nb-whisper-tiny-verbatim
a01,3,skjema,0.25, skjema,0.0,skjema,0.0,a01_skjema.wav,nb-whisper-tiny-verbatim
a01,2,plaster,0.42857142857142855, raskti,0.8333333333333334,raskti,0.7142857142857143,a01_plaster.wav,nb-whisper-tiny-verbatim
a01,2,planke,0.5, mren tri,0.875,mren tri,1.1666666666666667,a01_planke.wav,nb-whisper-tiny-verbatim
a01,3,krykke,0.2, kligge,0.6666666666666666,kligge,0.6666666666666666,a01_krykke.wav,nb-whisper-tiny-verbatim
a01,4,ku,0.5, ok,1.0,ok,1.0,a01_ku.wav,nb-whisper-tiny-verbatim
a01,3,kurv,0.25, k,3.0,k,0.75,a01_kurv.wav,nb-whisper-tiny-verbatim
a01,1,kvart,0.75, kvart,0.0,kvart,0.0,a01_kvart.wav,nb-whisper-tiny-verbatim
a01,4,kvern,0.0, kland,0.8,kland,0.8,a01_kvern.wav,nb-whisper-tiny-verbatim
a01,5,løpe,0.0, løpe,0.0,løpe,0.0,a01_loepe.wav,nb-whisper-tiny-verbatim
a01,1,løve,1.0, ja,2.0,ja,1.0,a01_loeve.wav,nb-whisper-tiny-verbatim
a01,5,lue,0.0, lue,0.0,lue,0.0,a01_lue.wav,nb-whisper-tiny-verbatim
a01,4,lyn,0.0, lim,0.6666666666666666,lim,0.6666666666666666,a01_lyn.wav,nb-whisper-tiny-verbatim
a01,4,lys,0.0, lis,0.3333333333333333,lis,0.3333333333333333,a01_lys.wav,nb-whisper-tiny-verbatim
a01,3,lytte,0.25, lite,0.5,lite,0.4,a01_lytte.wav,nb-whisper-tiny-verbatim
a01,1,munn,0.6666666666666666, njør,1.0,njør,1.0,a01_munn.wav,nb-whisper-tiny-verbatim
