id,global_score,target_word,PER,transcribed_word,CER,transcribed_word_striped,striped_CER,file_name,model_name
a01,4,artist,0.2, Åkest!,0.8333333333333334,åkest,0.6666666666666666,a01_artist.wav,base
a01,2,plystre,0.42857142857142855, Piste.,0.8333333333333334,piste,0.42857142857142855,a01_plystre.wav,base
a01,4,port,0.3333333333333333, Poch!,0.8,poch,0.5,a01_port.wav,base
a01,2,premie,0.5, Tør jeg veldig.,0.8,tør jeg veldig,1.8333333333333333,a01_premie.wav,base
a01,3,prins,0.2, Pitch.,1.0,pitch,0.8,a01_prins.wav,base
a01,4,pute,0.0, Puit det!,0.6666666666666666,puit det,1.0,a01_pute.wav,base
a01,3,rød,0.5, Baja.,1.0,baja,1.3333333333333333,a01_roed.wav,base
a01,1,rund,1.0, Vi er.,1.0,vi er,1.25,a01_rund.wav,base
a01,3,sjakk,0.3333333333333333, Saki.,0.8,saki,0.4,a01_sjakk.wav,base
a01,4,sjiraff,0.2, Skjert!,0.8571428571428571,skjert,0.7142857142857143,a01_sjiraff.wav,base
a01,4,sjø,0.5, Sjert.,0.8333333333333334,sjert,1.0,a01_sjoe.wav,base
a01,3,sju,1.0, Hih?,1.0,hih,1.0,a01_sju.wav,base
a01,5,ski,0.0, C.,1.5,c,1.0,a01_ski.wav,base
a01,2,skilpadde,0.5714285714285714, Siden plett?,0.9166666666666666,siden plett,1.0,a01_skilpadde.wav,base
a01,3,skinke,0.2, Sink.,0.6,sink,0.3333333333333333,a01_skinke.wav,base
a01,2,skip,0.6666666666666666, Sveb.,1.0,sveb,0.75,a01_skip.wav,base
a01,4,skitten,0.25, Se den!,0.8571428571428571,se den,0.5714285714285714,a01_skitten.wav,base
a01,4,skive,0.0, Sida.,1.0,sida,0.6,a01_skive.wav,base
a01,5,pluss,0.0, Peace!,1.0,peace,0.8,a01_pluss.wav,base
a01,3,skjema,0.25, Sjermat!,0.625,sjermat,0.5,a01_skjema.wav,base
a01,2,plaster,0.42857142857142855, Raste!,0.5,raste,0.42857142857142855,a01_plaster.wav,base
a01,2,planke,0.5, Blir jeg kjert?,0.8,blir jeg kjert,1.8333333333333333,a01_planke.wav,base
a01,3,krykke,0.2, Kring.,0.8333333333333334,kring,0.6666666666666666,a01_krykke.wav,base
a01,4,ku,0.5, Kjæ.,1.0,kjæ,1.0,a01_ku.wav,base
a01,3,kurv,0.25, Kjenn!,1.0,kjenn,1.0,a01_kurv.wav,base
a01,1,kvart,0.75, Krat?,0.8,krat,0.4,a01_kvart.wav,base
a01,4,kvern,0.0, Klaan.,0.8333333333333334,klaan,0.6,a01_kvern.wav,base
a01,5,løpe,0.0, Løpet.,0.5,løpet,0.25,a01_loepe.wav,base
a01,1,løve,1.0, Her.,1.0,her,1.0,a01_loeve.wav,base
a01,5,lue,0.0, Lua.,0.75,lua,0.3333333333333333,a01_lue.wav,base
a01,4,lyn,0.0, Lym.,0.75,lym,0.3333333333333333,a01_lyn.wav,base
a01,4,lys,0.0, Lys.,0.5,lys,0.0,a01_lys.wav,base
a01,3,lytte,0.25, Litt.,0.6,litt,0.4,a01_lytte.wav,base
a01,1,munn,0.6666666666666666, Nørn.,0.8,nørn,0.75,a01_munn.wav,base
a01,3,mus,0.3333333333333333, Nisse.,0.8333333333333334,nisse,1.3333333333333333,a01_mus.wav,base
a01,4,nøkkel,0.2," Nå, kjel.",0.6666666666666666,nå kjel,0.5,a01_noekkel.wav,base
a01,2,ødelagt,0.42857142857142855," Ja, det er jo ikke.",0.8947368421052632,ja det er jo ikke,2.142857142857143,a01_oedelagt.wav,base
a01,2,øre,0.6666666666666666, Er det?,0.7142857142857143,er det,1.3333333333333333,a01_oere.wav,base
a01,4,ørn,0.5, In.,1.0,in,0.6666666666666666,a01_oern.wav,base
a01,3,plante,0.16666666666666666, Plant det!,0.5,plant det,0.5,a01_plante.wav,base
a01,2,kropp,0.5, Kvart?,1.0,kvart,0.8,a01_kropp.wav,base
a01,2,skjerf,0.75, Serf.,0.8,serf,0.3333333333333333,a01_skjerf.wav,base
a01,3,skjørt,0.6666666666666666, Sets.,1.2,sets,0.8333333333333334,a01_skjoert.wav,base
a01,4,svømme,0.0, Svemle.,0.5714285714285714,svemle,0.3333333333333333,a01_svoemme.wav,base
a01,4,syk,0.3333333333333333, Sik!,0.75,sik,0.3333333333333333,a01_syk.wav,base
a01,4,sykkel,0.2, Sikkel?,0.4285714285714285,sikkel,0.16666666666666666,a01_sykkel.wav,base
a01,4,synge,0.0, Singen.,0.5714285714285714,singen,0.4,a01_synge.wav,base
a01,2,tårn,0.6666666666666666, Kan?,1.0,kan,0.75,a01_taarn.wav,base
a01,3,terning,0.2, Towning?,0.5,towning,0.2857142857142857,a01_terning.wav,base
a01,1,tjern,1.0, Sann.,1.0,sann,0.8,a01_tjern.wav,base
a01,5,torne,0.0, To ne?,0.5,to ne,0.2,a01_torne.wav,base
a01,2,tralle,0.4, Pøle!,1.0,pøle,0.6666666666666666,a01_tralle.wav,base
a01,3,trapp,0.25, Kjep!,0.8,kjep,0.8,a01_trapp.wav,base
a01,2,tre,0.6666666666666666, Hva er det?,0.8181818181818182,hva er det,2.6666666666666665,a01_tre.wav,base
a01,2,troll,0.75, Kål.,1.0,kål,0.8,a01_troll.wav,base
a01,3,trylle,0.2, Pierlig.,0.875,pierlig,1.0,a01_trylle.wav,base
a01,2,turn,0.6666666666666666, Kinn?,0.8,kinn,0.75,a01_turn.wav,base
a01,3,tynn,0.3333333333333333, Pin.,0.75,pin,0.75,a01_tynn.wav,base
a01,4,ugle,0.25, Et løp.,0.8571428571428571,et løp,1.25,a01_ugle.wav,base
a01,2,vindu,0.4, Ding!,0.6,ding,0.6,a01_vindu.wav,base
a01,4,svart,0.25, Svatt.,0.5,svatt,0.2,a01_svart.wav,base
a01,3,skjerm,0.5, Sam.,1.5,sam,0.6666666666666666,a01_skjerm.wav,base
a01,5,stupe,0.0, Stippe!,0.5714285714285714,stippe,0.4,a01_stupe.wav,base
a01,3,stjerne,0.3333333333333333, Skjønne.,0.625,skjønne,0.42857142857142855,a01_stjerne.wav,base
a01,5,skjorte,0.0, Sultet?,0.8571428571428571,sultet,0.7142857142857143,a01_skjorte.wav,base
a01,3,skøyter,0.2, Sikker.,0.8571428571428571,sikker,0.5714285714285714,a01_skoeyter.wav,base
a01,3,skulder,0.14285714285714285, Skulde!,0.2857142857142857,skulde,0.14285714285714285,a01_skulder.wav,base
a01,3,sky,0.5, Hsi?,0.75,hsi,1.0,a01_sky.wav,base
a01,2,smart,0.5, Smert.,0.5,smert,0.2,a01_smart.wav,base
a01,3,smerte,0.4, Sma' det?,0.7777777777777778,sma' det,0.8333333333333334,a01_smerte.wav,base
a01,3,smør,0.5, Sene?,1.0,sene,0.75,a01_smoer.wav,base
a01,3,smykke,0.2, Smikke!,0.4285714285714285,smikke,0.16666666666666666,a01_smykke.wav,base
a01,3,snø,0.3333333333333333, Snyer.,0.8333333333333334,snyer,1.0,a01_snoe.wav,base
